title,number,year,auther,experiment,NPs_type,Stress_type ,Stress_class,Method,Crops,  NPs_size,Size_class,Concentration,Concentration_class,Performance_class,Performance,n1,mean1,sd1,n2,mean2,sd2,lnRR,vi
Zinc and iron oxide nanoparticles improved the plant growth and reduced the oxidative stress and cadmium concentration in wheat,5,2019,"Rizwan, M",Pot,Zn,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,50,ClassC,grain yield/plant,Yield,4,2.57882883,0.09009009,4,3.704954955,0.140765766,0.362335747,0.000665989
Zinc and iron oxide nanoparticles improved the plant growth and reduced the oxidative stress and cadmium concentration in wheat,5,2019,"Rizwan, M",Pot,Zn,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,75,ClassC,grain yield/plant,Yield,4,2.57882883,0.09009009,4,4.042792793,0.129504505,0.449600385,0.00056164
Zinc and iron oxide nanoparticles improved the plant growth and reduced the oxidative stress and cadmium concentration in wheat,5,2019,"Rizwan, M",Pot,Zn,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,100,ClassD,grain yield/plant,Yield,4,2.57882883,0.09009009,4,4.493243243,0.067567568,0.555239413,0.000361637
Zinc and iron oxide nanoparticles improved the plant growth and reduced the oxidative stress and cadmium concentration in wheat,5,2019,"Rizwan, M",Pot,Zn,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,25,ClassB,plant height,Growth,4,2.567567568,0.140765766,4,3.254504505,0.045045045,0.237081059,0.000799325
Zinc and iron oxide nanoparticles improved the plant growth and reduced the oxidative stress and cadmium concentration in wheat,5,2019,"Rizwan, M",Pot,Zn,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,50,ClassC,plant height,Growth,4,2.567567568,0.140765766,4,3.710585585,0.073198198,0.368230725,0.00084872
Zinc and iron oxide nanoparticles improved the plant growth and reduced the oxidative stress and cadmium concentration in wheat,5,2019,"Rizwan, M",Pot,Zn,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,75,ClassC,plant height,Growth,4,2.567567568,0.140765766,4,3.969594595,0.208333333,0.435704993,0.00144003
Zinc and iron oxide nanoparticles improved the plant growth and reduced the oxidative stress and cadmium concentration in wheat,5,2019,"Rizwan, M",Pot,Zn,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,100,ClassD,plant height,Growth,4,2.567567568,0.140765766,4,4.403153153,0.078828829,0.539361931,0.000831561
Zinc and iron oxide nanoparticles improved the plant growth and reduced the oxidative stress and cadmium concentration in wheat,5,2019,"Rizwan, M",Pot,Zn,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,25,ClassB, chl A,Photosynthetic Pigment,4,2.303846154,0.080769231,4,2.680769231,0.053846154,0.151523813,0.000408136
Zinc and iron oxide nanoparticles improved the plant growth and reduced the oxidative stress and cadmium concentration in wheat,5,2019,"Rizwan, M",Pot,Zn,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,50,ClassC, chl A,Photosynthetic Pigment,4,2.303846154,0.080769231,4,3.057692308,0.134615385,0.283080517,0.000791827
Zinc and iron oxide nanoparticles improved the plant growth and reduced the oxidative stress and cadmium concentration in wheat,5,2019,"Rizwan, M",Pot,Zn,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,75,ClassC, chl A,Photosynthetic Pigment,4,2.303846154,0.080769231,4,3.373076923,0.184615385,0.381245394,0.001056172
Zinc and iron oxide nanoparticles improved the plant growth and reduced the oxidative stress and cadmium concentration in wheat,5,2019,"Rizwan, M",Pot,Zn,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,100,ClassD, chl A,Photosynthetic Pigment,4,2.303846154,0.080769231,4,3.588461538,0.211538462,0.443143603,0.001176038
Zinc and iron oxide nanoparticles improved the plant growth and reduced the oxidative stress and cadmium concentration in wheat,5,2019,"Rizwan, M",Pot,Zn,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,25,ClassB, chl B,Photosynthetic Pigment,4,0.615830116,0.042471042,4,0.845559846,0.098455598,0.317027808,0.004578533
Zinc and iron oxide nanoparticles improved the plant growth and reduced the oxidative stress and cadmium concentration in wheat,5,2019,"Rizwan, M",Pot,Zn,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,50,ClassC, chl B,Photosynthetic Pigment,4,0.615830116,0.042471042,4,1.083011583,0.069498069,0.564529802,0.002218544
Zinc and iron oxide nanoparticles improved the plant growth and reduced the oxidative stress and cadmium concentration in wheat,5,2019,"Rizwan, M",Pot,Zn,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,75,ClassC, chl B,Photosynthetic Pigment,4,0.615830116,0.042471042,4,1.33976834,0.052123552,0.777280858,0.001567458
Zinc and iron oxide nanoparticles improved the plant growth and reduced the oxidative stress and cadmium concentration in wheat,5,2019,"Rizwan, M",Pot,Zn,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,100,ClassD, chl B,Photosynthetic Pigment,4,0.615830116,0.042471042,4,1.44980695,0.088803089,0.856214549,0.002127002
Zinc and iron oxide nanoparticles improved the plant growth and reduced the oxidative stress and cadmium concentration in wheat,5,2019,"Rizwan, M",Pot,Zn,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,25,ClassB,root dry weight,Biomass,4,4.393220339,0.189830508,4,4.949152542,0.325423729,0.119153838,0.001547652
Zinc and iron oxide nanoparticles improved the plant growth and reduced the oxidative stress and cadmium concentration in wheat,5,2019,"Rizwan, M",Pot,Zn,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,50,ClassC,root dry weight,Biomass,4,4.393220339,0.189830508,4,5.579661017,0.162711864,0.239065504,0.000679373
Zinc and iron oxide nanoparticles improved the plant growth and reduced the oxidative stress and cadmium concentration in wheat,5,2019,"Rizwan, M",Pot,Zn,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,75,ClassC,root dry weight,Biomass,4,4.393220339,0.189830508,4,6.257627119,0.26440678,0.353738538,0.000913113
Zinc and iron oxide nanoparticles improved the plant growth and reduced the oxidative stress and cadmium concentration in wheat,5,2019,"Rizwan, M",Pot,Zn,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,100,ClassD,root dry weight,Biomass,4,4.393220339,0.189830508,4,6.454237288,0.169491525,0.384674338,0.000639177
Zinc and iron oxide nanoparticles improved the plant growth and reduced the oxidative stress and cadmium concentration in wheat,5,2019,"Rizwan, M",Pot,Zn,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,25,ClassB,shoot dry weight,Biomass,4,14.13135593,0.338983051,4,15.25423729,0.466101695,0.076461166,0.000377267
Zinc and iron oxide nanoparticles improved the plant growth and reduced the oxidative stress and cadmium concentration in wheat,5,2019,"Rizwan, M",Pot,Zn,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,50,ClassC,shoot dry weight,Biomass,4,14.13135593,0.338983051,4,17.37288136,0.31779661,0.206514295,0.000227512
Zinc and iron oxide nanoparticles improved the plant growth and reduced the oxidative stress and cadmium concentration in wheat,5,2019,"Rizwan, M",Pot,Zn,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,75,ClassC,shoot dry weight,Biomass,4,14.13135593,0.338983051,4,19.17372881,0.656779661,0.305144898,0.000437193
Zinc and iron oxide nanoparticles improved the plant growth and reduced the oxidative stress and cadmium concentration in wheat,5,2019,"Rizwan, M",Pot,Zn,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,100,ClassD,shoot dry weight,Biomass,4,14.13135593,0.338983051,4,21.58898305,0.677966102,0.423786987,0.000390398
Zinc and iron oxide nanoparticles improved the plant growth and reduced the oxidative stress and cadmium concentration in wheat,5,2019,"Rizwan, M",Pot,Fe,Heavy_Metal,Abiotic,Foliar,Wheat,100,class C,5,ClassA,grain yield/plant,Yield,4,2.567567568,0.140765766,4,3.254504505,0.045045045,0.237081059,0.000799325
Zinc and iron oxide nanoparticles improved the plant growth and reduced the oxidative stress and cadmium concentration in wheat,5,2019,"Rizwan, M",Pot,Fe,Heavy_Metal,Abiotic,Foliar,Wheat,100,class C,10,ClassA,grain yield/plant,Yield,4,2.567567568,0.140765766,4,3.710585585,0.073198198,0.368230725,0.00084872
Zinc and iron oxide nanoparticles improved the plant growth and reduced the oxidative stress and cadmium concentration in wheat,5,2019,"Rizwan, M",Pot,Fe,Heavy_Metal,Abiotic,Foliar,Wheat,100,class C,15,ClassA,grain yield/plant,Yield,4,2.567567568,0.140765766,4,3.969594595,0.208333333,0.435704993,0.00144003
Zinc and iron oxide nanoparticles improved the plant growth and reduced the oxidative stress and cadmium concentration in wheat,5,2019,"Rizwan, M",Pot,Fe,Heavy_Metal,Abiotic,Foliar,Wheat,100,class C,20,Class B,grain yield/plant,Yield,4,2.567567568,0.140765766,4,4.403153153,0.078828829,0.539361931,0.000831561
Zinc and iron oxide nanoparticles improved the plant growth and reduced the oxidative stress and cadmium concentration in wheat,5,2019,"Rizwan, M",Pot,Fe,Heavy_Metal,Abiotic,Foliar,Wheat,100,class C,5,ClassA,plant height,Growth,4,41.84300341,1.5017,4,48.19112628,1.160409556,0.141250302,0.000466957
Zinc and iron oxide nanoparticles improved the plant growth and reduced the oxidative stress and cadmium concentration in wheat,5,2019,"Rizwan, M",Pot,Fe,Heavy_Metal,Abiotic,Foliar,Wheat,100,class C,10,ClassA,plant height,Growth,4,41.84300341,1.5017,4,51.67235495,0.614334471,0.210998318,0.000357341
Zinc and iron oxide nanoparticles improved the plant growth and reduced the oxidative stress and cadmium concentration in wheat,5,2019,"Rizwan, M",Pot,Fe,Heavy_Metal,Abiotic,Foliar,Wheat,100,class C,15,ClassA,plant height,Growth,4,41.84300341,1.5017,4,53.44709898,0.887372014,0.24476776,0.000390917
Zinc and iron oxide nanoparticles improved the plant growth and reduced the oxidative stress and cadmium concentration in wheat,5,2019,"Rizwan, M",Pot,Fe,Heavy_Metal,Abiotic,Foliar,Wheat,100,class C,20,Class B,plant height,Growth,4,41.84300341,1.5017,4,57.26962457,1.433447099,0.313845771,0.000478626
Zinc and iron oxide nanoparticles improved the plant growth and reduced the oxidative stress and cadmium concentration in wheat,5,2019,"Rizwan, M",Pot,Fe,Heavy_Metal,Abiotic,Foliar,Wheat,100,class C,5,ClassA, chl A,Photosynthetic Pigment,4,2.303846154,0.088461538,4,2.707692308,0.080769231,0.161516758,0.000591039
Zinc and iron oxide nanoparticles improved the plant growth and reduced the oxidative stress and cadmium concentration in wheat,5,2019,"Rizwan, M",Pot,Fe,Heavy_Metal,Abiotic,Foliar,Wheat,100,class C,10,ClassA, chl A,Photosynthetic Pigment,4,2.303846154,0.088461538,4,2.873076923,0.180769231,0.220803587,0.001358268
Zinc and iron oxide nanoparticles improved the plant growth and reduced the oxidative stress and cadmium concentration in wheat,5,2019,"Rizwan, M",Pot,Fe,Heavy_Metal,Abiotic,Foliar,Wheat,100,class C,15,ClassA, chl A,Photosynthetic Pigment,4,2.303846154,0.088461538,4,3.180769231,0.107692308,0.322543097,0.000655168
Zinc and iron oxide nanoparticles improved the plant growth and reduced the oxidative stress and cadmium concentration in wheat,5,2019,"Rizwan, M",Pot,Fe,Heavy_Metal,Abiotic,Foliar,Wheat,100,class C,20,Class B, chl A,Photosynthetic Pigment,4,2.303846154,0.088461538,4,3.380769231,0.1,0.3835233,0.000587319
Zinc and iron oxide nanoparticles improved the plant growth and reduced the oxidative stress and cadmium concentration in wheat,5,2019,"Rizwan, M",Pot,Fe,Heavy_Metal,Abiotic,Foliar,Wheat,100,class C,5,ClassA, chl B,Photosynthetic Pigment,4,0.642857143,0.042471042,4,0.78957529,0.092664093,0.205572666,0.004534489
Zinc and iron oxide nanoparticles improved the plant growth and reduced the oxidative stress and cadmium concentration in wheat,5,2019,"Rizwan, M",Pot,Fe,Heavy_Metal,Abiotic,Foliar,Wheat,100,class C,10,ClassA, chl B,Photosynthetic Pigment,4,0.642857143,0.042471042,4,0.992277992,0.111969112,0.434080775,0.004274424
Zinc and iron oxide nanoparticles improved the plant growth and reduced the oxidative stress and cadmium concentration in wheat,5,2019,"Rizwan, M",Pot,Fe,Heavy_Metal,Abiotic,Foliar,Wheat,100,class C,15,ClassA, chl B,Photosynthetic Pigment,4,0.642857143,0.042471042,4,1.22007722,0.071428571,0.640746904,0.00194804
Zinc and iron oxide nanoparticles improved the plant growth and reduced the oxidative stress and cadmium concentration in wheat,5,2019,"Rizwan, M",Pot,Fe,Heavy_Metal,Abiotic,Foliar,Wheat,100,class C,20,Class B, chl B,Photosynthetic Pigment,4,0.642857143,0.042471042,4,1.393822394,0.042471042,0.773882649,0.0013233
Zinc and iron oxide nanoparticles improved the plant growth and reduced the oxidative stress and cadmium concentration in wheat,5,2019,"Rizwan, M",Pot,Fe,Heavy_Metal,Abiotic,Foliar,Wheat,100,class C,5,ClassA,root dry weight,Biomass,4,4.122033898,0.162711864,4,4.725423729,0.196610169,0.136610529,0.000822326
Zinc and iron oxide nanoparticles improved the plant growth and reduced the oxidative stress and cadmium concentration in wheat,5,2019,"Rizwan, M",Pot,Fe,Heavy_Metal,Abiotic,Foliar,Wheat,100,class C,10,ClassA,root dry weight,Biomass,4,4.122033898,0.162711864,4,5.525423729,0.210169492,0.293013231,0.000751243
Zinc and iron oxide nanoparticles improved the plant growth and reduced the oxidative stress and cadmium concentration in wheat,5,2019,"Rizwan, M",Pot,Fe,Heavy_Metal,Abiotic,Foliar,Wheat,100,class C,15,ClassA,root dry weight,Biomass,4,4.122033898,0.162711864,4,6.277966102,0.196610169,0.420699353,0.000634739
Zinc and iron oxide nanoparticles improved the plant growth and reduced the oxidative stress and cadmium concentration in wheat,5,2019,"Rizwan, M",Pot,Fe,Heavy_Metal,Abiotic,Foliar,Wheat,100,class C,20,Class B,root dry weight,Biomass,4,4.122033898,0.162711864,4,6.637288136,0.284745763,0.476356761,0.000849665
Zinc and iron oxide nanoparticles improved the plant growth and reduced the oxidative stress and cadmium concentration in wheat,5,2019,"Rizwan, M",Pot,Fe,Heavy_Metal,Abiotic,Foliar,Wheat,100,class C,5,ClassA,shoot dry weight,Biomass,4,13.98305085,0.444915254,4,15.42372881,0.444915254,0.098061213,0.000461124
Zinc and iron oxide nanoparticles improved the plant growth and reduced the oxidative stress and cadmium concentration in wheat,5,2019,"Rizwan, M",Pot,Fe,Heavy_Metal,Abiotic,Foliar,Wheat,100,class C,10,ClassA,shoot dry weight,Biomass,4,13.98305085,0.444915254,4,17.54237288,0.63559322,0.226773319,0.000581287
Zinc and iron oxide nanoparticles improved the plant growth and reduced the oxidative stress and cadmium concentration in wheat,5,2019,"Rizwan, M",Pot,Fe,Heavy_Metal,Abiotic,Foliar,Wheat,100,class C,15,ClassA,shoot dry weight,Biomass,4,13.98305085,0.444915254,4,19.49152542,1.101694915,0.332133835,0.001051776
Zinc and iron oxide nanoparticles improved the plant growth and reduced the oxidative stress and cadmium concentration in wheat,5,2019,"Rizwan, M",Pot,Fe,Heavy_Metal,Abiotic,Foliar,Wheat,100,class C,20,Class B,shoot dry weight,Biomass,4,13.98305085,0.444915254,4,22.11864407,0.466101695,0.458574933,0.000364115
Combined use of different nanoparticles effectively decreased cadmium (Cd) concentration in grains of wheat grown in a field contaminated with Cd,6,2021,"Hussain, A",Field,Zn,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,25,ClassB,thousands grams,Yield,4,22.15827338,0.431654676,4,25.63829787,1.524822695,0.145876301,0.000979174
Combined use of different nanoparticles effectively decreased cadmium (Cd) concentration in grains of wheat grown in a field contaminated with Cd,6,2021,"Hussain, A",Field,Zn,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,25,ClassB, chl A,Photosynthetic Pigment,4,1.739837398,0.109756098,4,2.748031496,0.149606299,0.457093176,0.001735864
Combined use of different nanoparticles effectively decreased cadmium (Cd) concentration in grains of wheat grown in a field contaminated with Cd,6,2021,"Hussain, A",Field,Zn,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,25,ClassB, chl B,Photosynthetic Pigment,4,1.234883721,0.051162791,4,1.714285714,0.101382488,0.328019688,0.001303516
Combined use of different nanoparticles effectively decreased cadmium (Cd) concentration in grains of wheat grown in a field contaminated with Cd,6,2021,"Hussain, A",Field,Zn,Heavy_Metal,Abiotic,Foliar,Wheat,30,class A,25,ClassB,grains yield,Yield,4,2.86875,0.15,4,3.604863222,0.121580547,0.228407434,0.000967872
Combined use of different nanoparticles effectively decreased cadmium (Cd) concentration in grains of wheat grown in a field contaminated with Cd,6,2021,"Hussain, A",Field,Si,Heavy_Metal,Abiotic,Foliar,Wheat,50,class B,300,ClassE,thousands grams,Yield,4,22.15827338,0.431654676,4,23.23741007,0.647482014,0.04755254,0.00028897
Combined use of different nanoparticles effectively decreased cadmium (Cd) concentration in grains of wheat grown in a field contaminated with Cd,6,2021,"Hussain, A",Field,Si,Heavy_Metal,Abiotic,Foliar,Wheat,50,class B,300,ClassE, chl A,Photosynthetic Pigment,4,1.739837398,0.109756098,4,2.666666667,0.154471545,0.427037594,0.001833781
Combined use of different nanoparticles effectively decreased cadmium (Cd) concentration in grains of wheat grown in a field contaminated with Cd,6,2021,"Hussain, A",Field,Si,Heavy_Metal,Abiotic,Foliar,Wheat,50,class B,300,ClassE, chl B,Photosynthetic Pigment,4,1.234883721,0.051162791,4,1.520930233,0.1,0.20834533,0.001509878
Combined use of different nanoparticles effectively decreased cadmium (Cd) concentration in grains of wheat grown in a field contaminated with Cd,6,2021,"Hussain, A",Field,Si,Heavy_Metal,Abiotic,Foliar,Wheat,50,class B,300,ClassE,grains yield,Yield,4,2.86878,0.15,4,3.0875,0.16875,0.07347485,0.0014303
Combined use of different nanoparticles effectively decreased cadmium (Cd) concentration in grains of wheat grown in a field contaminated with Cd,6,2021,"Hussain, A",Field,Fe,Heavy_Metal,Abiotic,Foliar,Wheat,100,class C,5,ClassA,thousands grams,Yield,4,22.15827338,0.4317,4,24.4245,0.6475,0.097375784,0.000270591
Combined use of different nanoparticles effectively decreased cadmium (Cd) concentration in grains of wheat grown in a field contaminated with Cd,6,2021,"Hussain, A",Field,Fe,Heavy_Metal,Abiotic,Foliar,Wheat,100,class C,5,ClassA, chl A,Photosynthetic Pigment,4,1.739837398,0.1098,4,2.3537,0.2805,0.302196899,0.004546312
